time,RTT_ms_mean,packet_loss_rate_pct,retrans_segs_per_sec,conn_fail_rate_server,listen_drops_per_sec,Recv-Q_Bytes_max,Send-Q_Bytes_max,run_queue_len_cpu0,cwnd_min,ssthresh_min,nic_usage_pct,total_packets_per_sec,used_MB,available_MB,total_mem_events_per_sec,cpu_throttle_per_sec,softirq_net_rx_per_sec,softirq_net_tx_per_sec,iostat_r_await,iostat_aqu_sz,Label
11:08:41,0.0,0.0,0.0,0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,1728.0,6164.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11:08:42,0.0,100.0,8.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,8.0,1874.0,6018.0,4790.0,0.0,0.0,0.0,0.0,0.0,0
11:08:43,0.0,100.0,8.0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,8.0,1894.0,5998.0,5914.0,0.0,1.0,0.0,0.0,0.0,0
11:08:44,0.0,100.0,8.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0010064,8.0,1910.0,5983.0,6112.0,0.0,4.0,0.0,0.0,0.0,0
11:08:45,0.0,100.0,8.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0015488000000000001,8.0,1915.0,5978.0,5686.0,0.0,9.0,0.0,0.0,0.0,0
11:08:46,0.0,0.05101390128810101,8.0,0,0.0,862.0,862.0,3,10.0,61440.0,8.5454536,15682.0,1939.0,5954.0,7600.0,0.0,7125.0,0.0,0.0,0.0,0
11:08:47,0.0,0.029804691609102704,17.0,0,0.0,0.0,0.0,8,0.0,0.0,15.975048,57038.0,1966.0,5927.0,14673.0,0.0,46426.0,0.0,0.0,0.0,0
11:08:48,0.0,0.0564334085778781,23.0,0,0.0,862.0,862.0,4,10.0,61440.0,11.5489264,40756.0,1953.0,5939.0,8412.0,0.0,30678.0,0.0,0.0,0.0,0
11:08:49,0.0,0.06422607578676942,28.0,0,0.0,862.0,862.0,10,10.0,61440.0,14.552831999999999,43596.0,1954.0,5938.0,11975.0,0.0,33434.0,0.0,0.0,0.0,0
11:08:50,0.0,0.022467637959938475,13.0,0,0.0,862.0,10376.0,7,10.0,61440.0,16.2766304,57861.0,1955.0,5937.0,15038.0,0.0,42994.0,0.0,0.0,0.0,0
11:08:51,0.0,0.03580828245573201,20.0,0,0.0,0.0,0.0,8,0.0,0.0,16.2766152,55853.0,1955.0,5937.0,14565.0,0.0,41030.0,0.0,0.0,0.0,0
11:08:52,0.0,0.05160757599215565,20.0,0,0.0,10376.0,862.0,6,10.0,61440.0,11.891594399999999,38754.0,1964.0,5929.0,7156.0,0.0,31620.0,0.0,0.0,0.0,0
11:08:53,22.22728604031953,0.03724029792238338,19.0,0,0.0,862.0,10376.0,7,10.0,61440.0,14.5254008,51020.0,1956.0,5937.0,13452.0,0.0,36779.0,0.0,0.0,0.0,0
11:08:54,24.523781344032077,0.0302571860816944,15.0,0,0.0,862.0,10381.0,6,10.0,61440.0,14.212168,49575.0,0.0,0.0,13636.0,0.0,39008.0,0.0,0.0,0.0,0
11:08:55,26.193710136247986,0.04653533361402265,21.0,0,0.0,862.0,862.0,4,10.0,61440.0,12.32668,45127.0,1956.0,5936.0,12078.0,0.0,32113.0,0.0,0.0,0.0,0
11:08:56,52.29296470588233,0.0,0.0,0,0.0,0.0,0.0,5,0.0,0.0,7.808656,34576.0,1952.0,5941.0,10241.0,0.0,16012.0,0.0,0.0,0.0,0
11:08:57,25.158541787579885,0.1049317943336831,32.0,0,0.0,862.0,862.0,7,10.0,61440.0,12.0638536,30496.0,1946.0,5947.0,6169.0,0.0,33331.0,0.0,0.0,0.0,0
11:08:58,27.08879082914574,0.05168760014472528,20.0,0,0.0,862.0,862.0,6,10.0,61440.0,10.0622792,38694.0,1947.0,5946.0,11690.0,0.0,29436.0,0.0,0.0,0.0,0
11:08:59,24.436148907103785,0.055622732769044746,23.0,0,0.0,0.0,0.0,5,0.0,0.0,12.655996,41350.0,1948.0,5945.0,11842.0,0.0,0.0,0.0,0.0,0.0,0
11:09:00,37.48642379679153,0.04526013261218855,20.0,0,0.0,862.0,10380.0,7,10.0,61440.0,11.7659504,44189.0,1947.0,5945.0,8034.0,0.0,34910.0,0.0,0.0,0.0,0
11:09:01,32.51677981321848,0.09339975093399751,21.0,0,0.0,862.0,862.0,9,10.0,61440.0,7.1945136000000005,22484.0,1949.0,5944.0,9133.0,0.0,20447.0,0.0,0.0,0.0,0
11:09:02,22.673480627186695,0.06391137622496805,27.0,0,0.0,862.0,862.0,6,10.0,61440.0,12.974951200000001,42246.0,1947.0,5946.0,11740.0,0.0,31638.0,0.0,0.0,0.0,0
11:09:03,24.35229644213198,0.03140111787979652,15.0,0,0.0,10378.0,862.0,6,10.0,61440.0,0.0,47769.0,1947.0,5945.0,12918.0,0.0,38232.0,0.0,0.0,0.0,0
